videoid,contentUrl,duration,page_dir,name
14846803,https://ak.picdn.net/shutterstock/videos/14846803/preview/stock-footage-view-of-mussel-settlement-overgrown-with-fungus-hyphae-medium-shot.mp4,PT00H00M15S,064501_064550,"View of mussel settlement overgrown with fungus hyphae, medium shot.
"
16254859,https://ak.picdn.net/shutterstock/videos/16254859/preview/stock-footage-the-shortage-of-water-for-agriculture.mp4,PT00H00M12S,185451_185500,The shortage of water for agriculture.
967867,https://ak.picdn.net/shutterstock/videos/967867/preview/stock-footage-healthy-senior-couple-confident-of-the-future-happily-enjoying-time-on-the-beach.mp4,PT00H00M13S,041451_041500,Healthy senior couple confident of the future happily enjoying time on the beach
29353669,https://ak.picdn.net/shutterstock/videos/29353669/preview/stock-footage-rice-combine-harvester-and-egret.mp4,PT00H00M31S,066051_066100,Rice combine harvester and egret
1056117944,https://ak.picdn.net/shutterstock/videos/1056117944/preview/stock-footage-background-of-glittering-golden-particles.mp4,PT00H00M30S,018451_018500,Background of glittering golden particles
2461085,https://ak.picdn.net/shutterstock/videos/2461085/preview/stock-footage-boom-sail-covers-and-mast-s-of-sailboats-reflected-on-the-almost-calm-water-surface.mp4,PT00H00M18S,124251_124300,Boom sail covers and mast's of sailboats reflected on the almost calm water surface. 
1053517346,https://ak.picdn.net/shutterstock/videos/1053517346/preview/stock-footage-ben-tre-town-vietnam-february-ben-tre-flower-village-ben-tre-vietnam-the-flower-garden.mp4,PT00H00M14S,073151_073200,"Ben tre town/ vietnam - february, 2020: ben tre flower village, ben tre, vietnam. the flower garden are ready to sell to the market to serve the lunar new year. top view. 
"
34191022,https://ak.picdn.net/shutterstock/videos/34191022/preview/stock-footage-cow-eating-grass-in-farmland.mp4,PT00H00M23S,113251_113300,Cow eating grass in farmland.
1035187550,https://ak.picdn.net/shutterstock/videos/1035187550/preview/stock-footage-a-young-lady-in-the-fielf-of-blue-flowers-holding-a-bouquet.mp4,PT00H00M10S,110951_111000,A young lady in the fielf of blue flowers holding a bouquet
21185323,https://ak.picdn.net/shutterstock/videos/21185323/preview/stock-footage-a-worker-is-repairing-with-his-hands-a-pipe-that-is-broken-on-a-road-in-taipei-capital-of-taiwan.mp4,PT00H00M23S,199301_199350,"A worker is repairing with his hands a pipe that is broken on a road in taipei, capital of taiwan."
2722289,https://ak.picdn.net/shutterstock/videos/2722289/preview/stock-footage-underwater-shot-beneath-ocean-kayak-as-it-floats-on-the-surface-of-the-sea.mp4,PT00H00M20S,029301_029350,Underwater shot beneath ocean kayak as it floats on the surface of the sea
1045061866,https://ak.picdn.net/shutterstock/videos/1045061866/preview/stock-footage-beautifully-decorated-catering-banquet-table-with-different-food-snacks-and-appetizers-during.mp4,PT00H00M10S,187601_187650,"Beautifully decorated catering banquet table with different food snacks and appetizers during banquet in restaurant, buffet food set for guests at evening party or wedding celebration"
1016866030,https://ak.picdn.net/shutterstock/videos/1016866030/preview/stock-footage--x-fps-very-nice-abstract-colour-design-colorful-swirl-texture-background-marbling-video.mp4,PT00H00M20S,107851_107900,1920x1080 25 fps. very nice abstract colour design colorful swirl texture background marbling video.
1013162828,https://ak.picdn.net/shutterstock/videos/1013162828/preview/stock-footage-close-up-african-american-man-mouth-smiling-cheerful-happy-showing-healthy-white-teeth-dental.mp4,PT00H00M07S,139301_139350,Close up african american man mouth smiling cheerful happy showing healthy white teeth dental health concept male masculine facial hair
25037534,https://ak.picdn.net/shutterstock/videos/25037534/preview/stock-footage-zoom-out-of-people-walking-on-busy-street-in-historic-downtown-valencia-spain-circa-march.mp4,PT00H00M22S,007751_007800,Zoom out of people walking on busy street in historic downtown valencia spain - circa march 2017
1015084180,https://ak.picdn.net/shutterstock/videos/1015084180/preview/stock-footage-slow-motion-of-female-holding-black-sand-in-hand-falling-back-to-the-ground-unrecognisable-person.mp4,PT00H00M15S,114201_114250,"Slow motion of female holding black sand in hand falling back to the ground. unrecognisable person, nature environment concept. "
1041239866,https://ak.picdn.net/shutterstock/videos/1041239866/preview/stock-footage-traffic-signs-give-way-to-a-pedestrian-attention-transportation-way-symbol.mp4,PT00H00M11S,075951_076000,Traffic signs give way to a pedestrian . attention transportation way symbol
1524416,https://ak.picdn.net/shutterstock/videos/1524416/preview/stock-footage-the-tram-running-in-tallinn-estonia.mp4,PT00H00M09S,116901_116950,"The tram running in tallinn, estonia"
1045824154,https://ak.picdn.net/shutterstock/videos/1045824154/preview/stock-footage-time-lapse-of-the-clouds-moving-behind-the-mobile-tower-in-wankaner-gujarat-india.mp4,PT00H00M06S,128801_128850,"Time lapse of the clouds moving behind the mobile tower in wankaner, gujarat, india"
1036695560,https://ak.picdn.net/shutterstock/videos/1036695560/preview/stock-footage-red-barbed-ant-milking-aphids-on-a-sheet-of-spear-thistle-slow-motion-super-macro.mp4,PT00H00M17S,038401_038450,Red barbed ant milking aphids on a sheet of spear thistle. slow motion. super macro 2:1.
17015878,https://ak.picdn.net/shutterstock/videos/17015878/preview/stock-footage-high-quality-motion-animation-representing-modern-liquid-lamp-animated-on-different-backgrounds.mp4,PT00H00M13S,127351_127400,"High quality motion animation, representing modern liquid lamp, animated on different backgrounds."
1007814268,https://ak.picdn.net/shutterstock/videos/1007814268/preview/stock-footage-sao-matheus-brazil-march-four-shot-sequence-of-an-busy-open-air-market-street-with-traffic.mp4,PT00H00M15S,069501_069550,"Sao matheus, brazil, march 1976. four shot sequence of an busy open air market street with traffic near the water."
2314721,https://ak.picdn.net/shutterstock/videos/2314721/preview/stock-footage-colorful-spring-blooming-field-poppies-and-sage.mp4,PT00H00M24S,006651_006700,Colorful spring blooming field - poppies and sage
1007904667,https://ak.picdn.net/shutterstock/videos/1007904667/preview/stock-footage-flags-of-the-united-nations-and-denmark-at-international-meeting-or-negotiations-press-conference.mp4,PT00H00M05S,051151_051200,Flags of the united nations and denmark at international meeting or negotiations press conference
1026296714,https://ak.picdn.net/shutterstock/videos/1026296714/preview/stock-footage--k-time-lapse-sunset-and-beautiful-twilight-fluffy-storm-cloudy-blue-and-yellow-sky-smoothly.mp4,PT00H00M32S,114951_115000,4k time lapse sunset and beautiful twilight fluffy storm cloudy blue and yellow sky smoothly flowing to fantastic mind. rainny good evening and have a nice day concept.
10948382,https://ak.picdn.net/shutterstock/videos/10948382/preview/stock-footage-man-in-camouflage-aims-it.mp4,PT00H00M31S,023351_023400,Man in camouflage aims it
14001821,https://ak.picdn.net/shutterstock/videos/14001821/preview/stock-footage-circa-s-mayans-grow-and-harvest-coffee-in-guatemala-in-the-s.mp4,PT00H00M30S,133901_133950,Circa 1950s - mayans grow and harvest coffee in guatemala in the 1950s.
1049187862,https://ak.picdn.net/shutterstock/videos/1049187862/preview/stock-footage-indiana-family-members-help-each-other-to-cook.mp4,PT00H00M05S,124501_124550,Indiana-1959: family members help each other to cook
834247,https://ak.picdn.net/shutterstock/videos/834247/preview/stock-footage-attractive-woman-in-grass-field-flirting-with-camera-p.mp4,PT00H00M20S,173251_173300,Attractive woman in grass field flirting with camera - 1080p
1054204562,https://ak.picdn.net/shutterstock/videos/1054204562/preview/stock-footage-time-lapse-of-sunset-over-sea-nature-coastal-landscape-capi-corb-mediterranean-coast-of-spain.mp4,PT00H00M07S,013451_013500,"Time lapse of sunset over sea. nature, coastal landscape. capi corb, mediterranean coast of spain"
1061803315,https://ak.picdn.net/shutterstock/videos/1061803315/preview/stock-footage-wide-angle-of-a-caucasian-girl-in-white-shirt-watching-the-blue-sea-wave-in-slow-motion-as-she-sits.mp4,PT00H00M24S,137801_137850,"Wide angle of a caucasian girl in white shirt watching the blue sea wave in slow motion as she sits on the exquisite beach during a bright sunny day, tracking forward."
1021966954,https://ak.picdn.net/shutterstock/videos/1021966954/preview/stock-footage-close-up-of-a-heart-shaped-wedding-decoration-love-and-nature.mp4,PT00H00M09S,197201_197250,Close up of a heart shaped wedding decoration. love and nature
1767683,https://ak.picdn.net/shutterstock/videos/1767683/preview/stock-footage-dozens-of-dolphins-jumping.mp4,PT00H00M13S,125951_126000,Dozens of dolphins jumping
17998156,https://ak.picdn.net/shutterstock/videos/17998156/preview/stock-footage-mga-gory-track-section-saint-petersburg-region-russia-july-traditional-suburban-emu.mp4,PT00H00M52S,082551_082600,"Mga - gory track section, saint petersburg region, russia - 2 july 2016. traditional suburban emu et2m train slowly moves bound to mga station"
19612357,https://ak.picdn.net/shutterstock/videos/19612357/preview/stock-footage-drone-flying-over-english-countryside.mp4,PT00H00M09S,184501_184550,Drone flying over english countryside
24815816,https://ak.picdn.net/shutterstock/videos/24815816/preview/stock-footage-brisbane-australia-march-afternoon-front-on-wide-angle-shot-of-the-huge-brisbane-letters.mp4,PT00H00M12S,074151_074200,"Brisbane, australia-march, 7, 2017: afternoon front on wide angle shot of the huge brisbane letters at south bank in brisbane, queensland"
1014917887,https://ak.picdn.net/shutterstock/videos/1014917887/preview/stock-footage-train-station-in-mountains-near-matterhorn-switzerland-july.mp4,PT00H00M05S,116151_116200,"Train station in mountains near matterhorn, switzerland - july, 2018"
2088389,https://ak.picdn.net/shutterstock/videos/2088389/preview/stock-footage-businesswoman-finishing-work-on-laptop-and-relaxing-on-the-rocks.mp4,PT00H00M19S,136951_137000,Businesswoman finishing work on laptop and relaxing on the rocks
1020371842,https://ak.picdn.net/shutterstock/videos/1020371842/preview/stock-footage--s-caribbean-men-row-boat-at-sea-passengers-arrive-on-land-from-sea-passengers-look-at-paper.mp4,PT00H00M16S,007451_007500,1950s: caribbean: men row boat at sea. passengers arrive on land from sea. passengers look at paper guides.
1021156477,https://ak.picdn.net/shutterstock/videos/1021156477/preview/stock-footage-beautiful-iceland-landscape-cameraement-camera-pan-from-left-to-right-no-people-medium-wide-shot.mp4,PT00H00M16S,009401_009450,"Beautiful iceland landscape, cameraement, camera pan from left to right, no people, medium wide shot"
1018937653,https://ak.picdn.net/shutterstock/videos/1018937653/preview/stock-footage-closeup-of-light-splashing-water-in-sunny-fountain-in-park-in-summer-water-fountain-in-garden.mp4,PT00H00M13S,080551_080600,Closeup of light splashing water in sunny fountain in park in summer. water fountain in garden. super slow motion.
31497547,https://ak.picdn.net/shutterstock/videos/31497547/preview/stock-footage-tropical-rich-green-hillside-mountain-background-foreground-trees-overcast-clouds-lock-off-for.mp4,PT00H00M24S,007501_007550,"Tropical rich green hillside, mountain background, foreground trees  overcast clouds, lock off for plate"
1006610623,https://ak.picdn.net/shutterstock/videos/1006610623/preview/stock-footage-aerial-pan-drone-shot-of-norwegian-village-at-the-coast-at-sunset.mp4,PT00H00M13S,123651_123700,Aerial pan drone shot of norwegian village at the coast at sunset
1043999773,https://ak.picdn.net/shutterstock/videos/1043999773/preview/stock-footage-animation-closeup-motion-romantic-hearts-on-valentine-day-shiny-background-luxury-and-elegant.mp4,PT00H00M10S,132551_132600,Animation closeup motion romantic hearts on valentine day shiny background. luxury and elegant dynamic style template for holiday
18687245,https://ak.picdn.net/shutterstock/videos/18687245/preview/stock-footage-bernie-sanders-speaks-in-front-of-a-huge-crowd-at-a-political-rally-about-what-politics-means-in.mp4,PT00H00M17S,126551_126600,"Bernie sanders speaks in front of a huge crowd at a political rally about what politics means in america. (ventura, california 2010s)"
25736882,https://ak.picdn.net/shutterstock/videos/25736882/preview/stock-footage-close-up-of-finished-metal-parts-in-the-factory.mp4,PT00H00M22S,137101_137150,Close up of finished metal parts in the factory
1011624422,https://ak.picdn.net/shutterstock/videos/1011624422/preview/stock-footage-white-breasted-cormorant-pair-standing-looking-around.mp4,PT00H00M19S,083651_083700,White-breasted cormorant pair standing looking around
1047829042,https://ak.picdn.net/shutterstock/videos/1047829042/preview/stock-footage-background-abstract-kaleidoscope-blue-wallpapers.mp4,PT00H00M09S,194601_194650,Background abstract kaleidoscope blue wallpapers
1050751099,https://ak.picdn.net/shutterstock/videos/1050751099/preview/stock-footage-tilt-shot-of-various-bundles-of-colorful-indian-paper-currency-finance-concept-rolls-of-new.mp4,PT00H00M09S,000751_000800,"Tilt shot of various bundles of colorful indian paper currency - finance concept. rolls of new 500 rupees, 200 rupees, 100 , 50 , and 20 rupees notes placed on a wooden table - white background"
1022795725,https://ak.picdn.net/shutterstock/videos/1022795725/preview/stock-footage-cherry-blossoms-in-full-bloom-asuki-river-moving-image-nara-japan.mp4,PT00H00M32S,111051_111100,Cherry blossoms in full bloom - asuki river (moving image) nara / japan
14312506,https://ak.picdn.net/shutterstock/videos/14312506/preview/stock-footage-rice-cereal-spilling-into-the-bag.mp4,PT00H00M11S,126801_126850,Rice cereal spilling into the bag
1039395392,https://ak.picdn.net/shutterstock/videos/1039395392/preview/stock-footage-s-escala-beach-menorca-favaritx-baleares-drone-aerial-view.mp4,PT00H00M08S,145401_145450,S'escala beach menorca favaritx baleares drone aerial view
1027481783,https://ak.picdn.net/shutterstock/videos/1027481783/preview/stock-footage-nobres-mato-grosso-brazil-man-snorkeling-on-the-source-of-salobra-river-aqu-rio.mp4,PT00H00M28S,060451_060500,"Nobres, mato grosso / brazil - 03/27/2019: man snorkeling on the source of salobra river, aquário encantado (enchanted aquarium)"
